time,tpx,px,tvx,vx,tax,ax
18.709000,14115.980000,14115.863605,220.000000,220.071006,0.000000,0.007545
18.710000,14116.200000,14116.083676,220.000000,220.071014,0.000000,0.007545
18.711000,14116.420000,14116.303747,220.000000,220.071021,0.000000,0.007545
18.712000,14116.640000,14116.523818,220.000000,220.071029,0.000000,0.007545
18.713000,14116.860000,14116.743889,220.000000,220.071036,0.000000,0.007545
18.714000,14117.080000,14116.963960,220.000000,220.071044,0.000000,0.007545
18.715000,14117.300000,14117.184032,220.000000,220.071051,0.000000,0.007545
18.716000,14117.520000,14117.404103,220.000000,220.071059,0.000000,0.007545
18.717000,14117.740000,14117.624174,220.000000,220.071066,0.000000,0.007545
18.718000,14117.960000,14117.844245,220.000000,220.071074,0.000000,0.007545
18.719000,14118.180000,14118.064316,220.000000,220.071081,0.000000,0.007545
18.720000,14118.400000,14118.284387,220.000000,220.071089,0.000000,0.007545
18.721000,14118.620000,14118.504458,220.000000,220.071097,0.000000,0.007545
18.722000,14118.840000,14118.724529,220.000000,220.071104,0.000000,0.007545
18.723000,14119.060000,14118.944600,220.000000,220.071112,0.000000,0.007545
18.724000,14119.280000,14119.164671,220.000000,220.071119,0.000000,0.007545
18.725000,14119.500000,14119.384742,220.000000,220.071127,0.000000,0.007545
18.726000,14119.720000,14119.604814,220.000000,220.071134,0.000000,0.007545
18.727000,14119.940000,14119.824885,220.000000,220.071142,0.000000,0.007545
18.728000,14120.160000,14120.044956,220.000000,220.071149,0.000000,0.007545
18.729000,14120.380000,14120.265027,220.000000,220.071157,0.000000,0.007545
18.730000,14120.600000,14120.485098,220.000000,220.071164,0.000000,0.007545
18.731000,14120.820000,14120.705169,220.000000,220.071172,0.000000,0.007545
18.732000,14121.040000,14120.925240,220.000000,220.071180,0.000000,0.007545
18.733000,14121.260000,14121.145312,220.000000,220.071187,0.000000,0.007545
18.734000,14121.480000,14121.365383,220.000000,220.071195,0.000000,0.007545
18.735000,14121.700000,14121.585454,220.000000,220.071202,0.000000,0.007545
18.736000,14121.920000,14121.805525,220.000000,220.071210,0.000000,0.007545
18.737000,14122.140000,14122.025596,220.000000,220.071217,0.000000,0.007545
18.738000,14122.360000,14122.245668,220.000000,220.071225,0.000000,0.007545
18.739000,14122.580000,14122.465739,220.000000,220.071232,0.000000,0.007545
18.740000,14122.800000,14122.685810,220.000000,220.071240,0.000000,0.007545
18.741000,14123.020000,14122.905881,220.000000,220.071247,0.000000,0.007545
18.742000,14123.240000,14123.125953,220.000000,220.071255,0.000000,0.007545
18.743000,14123.460000,14123.346024,220.000000,220.071263,0.000000,0.007545
18.744000,14123.680000,14123.566095,220.000000,220.071270,0.000000,0.007545
18.745000,14123.900000,14123.786166,220.000000,220.071278,0.000000,0.007545
18.746000,14124.120000,14124.006238,220.000000,220.071285,0.000000,0.007545
18.747000,14124.340000,14124.226309,220.000000,220.071293,0.000000,0.007545
18.748000,14124.560000,14124.446380,220.000000,220.071300,0.000000,0.007545
18.749000,14124.780000,14124.666452,220.000000,220.071308,0.000000,0.007545
18.750000,14125.000000,14124.960165,220.000000,220.083620,0.000000,0.008491
18.751000,14125.220000,14125.180248,220.000000,220.083629,0.000000,0.008491
18.752000,14125.440000,14125.400332,220.000000,220.083637,0.000000,0.008491
18.753000,14125.660000,14125.620416,220.000000,220.083646,0.000000,0.008491
18.754000,14125.880000,14125.840499,220.000000,220.083654,0.000000,0.008491
18.755000,14126.100000,14126.060583,220.000000,220.083663,0.000000,0.008491
18.756000,14126.320000,14126.280667,220.000000,220.083671,0.000000,0.008491
18.757000,14126.540000,14126.500750,220.000000,220.083680,0.000000,0.008491
18.758000,14126.760000,14126.720834,220.000000,220.083688,0.000000,0.008491
18.759000,14126.980000,14126.940918,220.000000,220.083697,0.000000,0.008491
18.760000,14127.200000,14127.161001,220.000000,220.083705,0.000000,0.008491
18.761000,14127.420000,14127.381085,220.000000,220.083714,0.000000,0.008491
18.762000,14127.640000,14127.601169,220.000000,220.083722,0.000000,0.008491
18.763000,14127.860000,14127.821253,220.000000,220.083731,0.000000,0.008491
18.764000,14128.080000,14128.041336,220.000000,220.083739,0.000000,0.008491
18.765000,14128.300000,14128.261420,220.000000,220.083748,0.000000,0.008491
18.766000,14128.520000,14128.481504,220.000000,220.083756,0.000000,0.008491
18.767000,14128.740000,14128.701588,220.000000,220.083765,0.000000,0.008491
18.768000,14128.960000,14128.921671,220.000000,220.083773,0.000000,0.008491
18.769000,14129.180000,14129.141755,220.000000,220.083782,0.000000,0.008491
18.770000,14129.400000,14129.361839,220.000000,220.083790,0.000000,0.008491
18.771000,14129.620000,14129.581923,220.000000,220.083799,0.000000,0.008491
18.772000,14129.840000,14129.802007,220.000000,220.083807,0.000000,0.008491
18.773000,14130.060000,14130.022090,220.000000,220.083816,0.000000,0.008491
18.774000,14130.280000,14130.242174,220.000000,220.083824,0.000000,0.008491
18.775000,14130.500000,14130.462258,220.000000,220.083833,0.000000,0.008491
18.776000,14130.720000,14130.682342,220.000000,220.083841,0.000000,0.008491
18.777000,14130.940000,14130.902426,220.000000,220.083850,0.000000,0.008491
18.778000,14131.160000,14131.122510,220.000000,220.083858,0.000000,0.008491
18.779000,14131.380000,14131.342593,220.000000,220.083867,0.000000,0.008491
18.780000,14131.600000,14131.562677,220.000000,220.083875,0.000000,0.008491
18.781000,14131.820000,14131.782761,220.000000,220.083884,0.000000,0.008491
18.782000,14132.040000,14132.002845,220.000000,220.083892,0.000000,0.008491
18.783000,14132.260000,14132.222929,220.000000,220.083901,0.000000,0.008491
18.784000,14132.480000,14132.443013,220.000000,220.083909,0.000000,0.008491
18.785000,14132.700000,14132.663097,220.000000,220.083918,0.000000,0.008491
18.786000,14132.920000,14132.883181,220.000000,220.083926,0.000000,0.008491
18.787000,14133.140000,14133.103265,220.000000,220.083935,0.000000,0.008491
18.788000,14133.360000,14133.323349,220.000000,220.083943,0.000000,0.008491
18.789000,14133.580000,14133.543432,220.000000,220.083952,0.000000,0.008491
18.790000,14133.800000,14133.763516,220.000000,220.083960,0.000000,0.008491
18.791000,14134.020000,14133.983600,220.000000,220.083968,0.000000,0.008491
18.792000,14134.240000,14134.203684,220.000000,220.083977,0.000000,0.008491
18.793000,14134.460000,14134.423768,220.000000,220.083985,0.000000,0.008491
18.794000,14134.680000,14134.643852,220.000000,220.083994,0.000000,0.008491
18.795000,14134.900000,14134.863936,220.000000,220.084002,0.000000,0.008491
18.796000,14135.120000,14135.084020,220.000000,220.084011,0.000000,0.008491
18.797000,14135.340000,14135.304104,220.000000,220.084019,0.000000,0.008491
18.798000,14135.560000,14135.524188,220.000000,220.084028,0.000000,0.008491
18.799000,14135.780000,14135.744272,220.000000,220.084036,0.000000,0.008491
18.800000,14136.000000,14135.896202,220.000000,220.072145,0.000000,0.007551
18.801000,14136.220000,14136.116275,220.000000,220.072153,0.000000,0.007551
18.802000,14136.440000,14136.336347,220.000000,220.072160,0.000000,0.007551
18.803000,14136.660000,14136.556419,220.000000,220.072168,0.000000,0.007551
18.804000,14136.880000,14136.776491,220.000000,220.072175,0.000000,0.007551
18.805000,14137.100000,14136.996563,220.000000,220.072183,0.000000,0.007551
18.806000,14137.320000,14137.216635,220.000000,220.072190,0.000000,0.007551
18.807000,14137.540000,14137.436708,220.000000,220.072198,0.000000,0.007551
18.808000,14137.760000,14137.656780,220.000000,220.072206,0.000000,0.007551
18.809000,14137.980000,14137.876852,220.000000,220.072213,0.000000,0.007551
18.810000,14138.200000,14138.096924,220.000000,220.072221,0.000000,0.007551
18.811000,14138.420000,14138.316996,220.000000,220.072228,0.000000,0.007551
18.812000,14138.640000,14138.537069,220.000000,220.072236,0.000000,0.007551
18.813000,14138.860000,14138.757141,220.000000,220.072243,0.000000,0.007551
18.814000,14139.080000,14138.977213,220.000000,220.072251,0.000000,0.007551
18.815000,14139.300000,14139.197285,220.000000,220.072258,0.000000,0.007551
18.816000,14139.520000,14139.417358,220.000000,220.072266,0.000000,0.007551
18.817000,14139.740000,14139.637430,220.000000,220.072273,0.000000,0.007551
18.818000,14139.960000,14139.857502,220.000000,220.072281,0.000000,0.007551
18.819000,14140.180000,14140.077575,220.000000,220.072289,0.000000,0.007551
18.820000,14140.400000,14140.297647,220.000000,220.072296,0.000000,0.007551
18.821000,14140.620000,14140.517719,220.000000,220.072304,0.000000,0.007551
18.822000,14140.840000,14140.737791,220.000000,220.072311,0.000000,0.007551
18.823000,14141.060000,14140.957864,220.000000,220.072319,0.000000,0.007551
18.824000,14141.280000,14141.177936,220.000000,220.072326,0.000000,0.007551
18.825000,14141.500000,14141.398008,220.000000,220.072334,0.000000,0.007551
18.826000,14141.720000,14141.618081,220.000000,220.072341,0.000000,0.007551
18.827000,14141.940000,14141.838153,220.000000,220.072349,0.000000,0.007551
18.828000,14142.160000,14142.058225,220.000000,220.072357,0.000000,0.007551
18.829000,14142.380000,14142.278298,220.000000,220.072364,0.000000,0.007551
18.830000,14142.600000,14142.498370,220.000000,220.072372,0.000000,0.007551
18.831000,14142.820000,14142.718443,220.000000,220.072379,0.000000,0.007551
18.832000,14143.040000,14142.938515,220.000000,220.072387,0.000000,0.007551
18.833000,14143.260000,14143.158587,220.000000,220.072394,0.000000,0.007551
18.834000,14143.480000,14143.378660,220.000000,220.072402,0.000000,0.007551
18.835000,14143.700000,14143.598732,220.000000,220.072409,0.000000,0.007551
18.836000,14143.920000,14143.818805,220.000000,220.072417,0.000000,0.007551
18.837000,14144.140000,14144.038877,220.000000,220.072424,0.000000,0.007551
18.838000,14144.360000,14144.258949,220.000000,220.072432,0.000000,0.007551
18.839000,14144.580000,14144.479022,220.000000,220.072440,0.000000,0.007551
18.840000,14144.800000,14144.699094,220.000000,220.072447,0.000000,0.007551
18.841000,14145.020000,14144.919167,220.000000,220.072455,0.000000,0.007551
18.842000,14145.240000,14145.139239,220.000000,220.072462,0.000000,0.007551
18.843000,14145.460000,14145.359312,220.000000,220.072470,0.000000,0.007551
18.844000,14145.680000,14145.579384,220.000000,220.072477,0.000000,0.007551
18.845000,14145.900000,14145.799457,220.000000,220.072485,0.000000,0.007551
18.846000,14146.120000,14146.019529,220.000000,220.072492,0.000000,0.007551
18.847000,14146.340000,14146.239602,220.000000,220.072500,0.000000,0.007551
18.848000,14146.560000,14146.459674,220.000000,220.072508,0.000000,0.007551
18.849000,14146.780000,14146.679747,220.000000,220.072515,0.000000,0.007551
18.850000,14147.000000,14146.740472,220.000000,220.042298,0.000000,0.005048
18.851000,14147.220000,14146.960514,220.000000,220.042303,0.000000,0.005048
18.852000,14147.440000,14147.180556,220.000000,220.042308,0.000000,0.005048
18.853000,14147.660000,14147.400599,220.000000,220.042313,0.000000,0.005048
18.854000,14147.880000,14147.620641,220.000000,220.042318,0.000000,0.005048
18.855000,14148.100000,14147.840683,220.000000,220.042323,0.000000,0.005048
18.856000,14148.320000,14148.060726,220.000000,220.042329,0.000000,0.005048
18.857000,14148.540000,14148.280768,220.000000,220.042334,0.000000,0.005048
18.858000,14148.760000,14148.500810,220.000000,220.042339,0.000000,0.005048
18.859000,14148.980000,14148.720853,220.000000,220.042344,0.000000,0.005048
18.860000,14149.200000,14148.940895,220.000000,220.042349,0.000000,0.005048
18.861000,14149.420000,14149.160937,220.000000,220.042354,0.000000,0.005048
18.862000,14149.640000,14149.380980,220.000000,220.042359,0.000000,0.005048
18.863000,14149.860000,14149.601022,220.000000,220.042364,0.000000,0.005048
18.864000,14150.080000,14149.821065,220.000000,220.042369,0.000000,0.005048
18.865000,14150.300000,14150.041107,220.000000,220.042374,0.000000,0.005048
18.866000,14150.520000,14150.261149,220.000000,220.042379,0.000000,0.005048
18.867000,14150.740000,14150.481192,220.000000,220.042384,0.000000,0.005048
18.868000,14150.960000,14150.701234,220.000000,220.042389,0.000000,0.005048
18.869000,14151.180000,14150.921276,220.000000,220.042394,0.000000,0.005048
18.870000,14151.400000,14151.141319,220.000000,220.042399,0.000000,0.005048
18.871000,14151.620000,14151.361361,220.000000,220.042404,0.000000,0.005048
18.872000,14151.840000,14151.581404,220.000000,220.042409,0.000000,0.005048
18.873000,14152.060000,14151.801446,220.000000,220.042414,0.000000,0.005048
18.874000,14152.280000,14152.021488,220.000000,220.042419,0.000000,0.005048
18.875000,14152.500000,14152.241531,220.000000,220.042424,0.000000,0.005048
18.876000,14152.720000,14152.461573,220.000000,220.042430,0.000000,0.005048
18.877000,14152.940000,14152.681616,220.000000,220.042435,0.000000,0.005048
18.878000,14153.160000,14152.901658,220.000000,220.042440,0.000000,0.005048
18.879000,14153.380000,14153.121701,220.000000,220.042445,0.000000,0.005048
18.880000,14153.600000,14153.341743,220.000000,220.042450,0.000000,0.005048
18.881000,14153.820000,14153.561786,220.000000,220.042455,0.000000,0.005048
18.882000,14154.040000,14153.781828,220.000000,220.042460,0.000000,0.005048
18.883000,14154.260000,14154.001870,220.000000,220.042465,0.000000,0.005048
18.884000,14154.480000,14154.221913,220.000000,220.042470,0.000000,0.005048
18.885000,14154.700000,14154.441955,220.000000,220.042475,0.000000,0.005048
18.886000,14154.920000,14154.661998,220.000000,220.042480,0.000000,0.005048
18.887000,14155.140000,14154.882040,220.000000,220.042485,0.000000,0.005048
18.888000,14155.360000,14155.102083,220.000000,220.042490,0.000000,0.005048
18.889000,14155.580000,14155.322125,220.000000,220.042495,0.000000,0.005048
18.890000,14155.800000,14155.542168,220.000000,220.042500,0.000000,0.005048
18.891000,14156.020000,14155.762210,220.000000,220.042505,0.000000,0.005048
18.892000,14156.240000,14155.982253,220.000000,220.042510,0.000000,0.005048
18.893000,14156.460000,14156.202295,220.000000,220.042515,0.000000,0.005048
18.894000,14156.680000,14156.422338,220.000000,220.042520,0.000000,0.005048
18.895000,14156.900000,14156.642380,220.000000,220.042525,0.000000,0.005048
18.896000,14157.120000,14156.862423,220.000000,220.042530,0.000000,0.005048
18.897000,14157.340000,14157.082465,220.000000,220.042536,0.000000,0.005048
18.898000,14157.560000,14157.302508,220.000000,220.042541,0.000000,0.005048
18.899000,14157.780000,14157.522551,220.000000,220.042546,0.000000,0.005048
18.900000,14158.000000,14157.743884,220.000000,220.042331,0.000000,0.005009
18.901000,14158.220000,14157.963926,220.000000,220.042336,0.000000,0.005009
18.902000,14158.440000,14158.183968,220.000000,220.042341,0.000000,0.005009
18.903000,14158.660000,14158.404011,220.000000,220.042346,0.000000,0.005009
18.904000,14158.880000,14158.624053,220.000000,220.042351,0.000000,0.005009
18.905000,14159.100000,14158.844095,220.000000,220.042356,0.000000,0.005009
18.906000,14159.320000,14159.064138,220.000000,220.042361,0.000000,0.005009
18.907000,14159.540000,14159.284180,220.000000,220.042366,0.000000,0.005009
18.908000,14159.760000,14159.504222,220.000000,220.042371,0.000000,0.005009
18.909000,14159.980000,14159.724265,220.000000,220.042376,0.000000,0.005009
18.910000,14160.200000,14159.944307,220.000000,220.042381,0.000000,0.005009
18.911000,14160.420000,14160.164350,220.000000,220.042386,0.000000,0.005009
18.912000,14160.640000,14160.384392,220.000000,220.042391,0.000000,0.005009
18.913000,14160.860000,14160.604434,220.000000,220.042396,0.000000,0.005009
18.914000,14161.080000,14160.824477,220.000000,220.042401,0.000000,0.005009
18.915000,14161.300000,14161.044519,220.000000,220.042406,0.000000,0.005009
18.916000,14161.520000,14161.264562,220.000000,220.042411,0.000000,0.005009
18.917000,14161.740000,14161.484604,220.000000,220.042416,0.000000,0.005009
18.918000,14161.960000,14161.704646,220.000000,220.042421,0.000000,0.005009
18.919000,14162.180000,14161.924689,220.000000,220.042426,0.000000,0.005009
18.920000,14162.400000,14162.144731,220.000000,220.042432,0.000000,0.005009
18.921000,14162.620000,14162.364774,220.000000,220.042437,0.000000,0.005009
18.922000,14162.840000,14162.584816,220.000000,220.042442,0.000000,0.005009
18.923000,14163.060000,14162.804859,220.000000,220.042447,0.000000,0.005009
18.924000,14163.280000,14163.024901,220.000000,220.042452,0.000000,0.005009
18.925000,14163.500000,14163.244943,220.000000,220.042457,0.000000,0.005009
18.926000,14163.720000,14163.464986,220.000000,220.042462,0.000000,0.005009
18.927000,14163.940000,14163.685028,220.000000,220.042467,0.000000,0.005009
18.928000,14164.160000,14163.905071,220.000000,220.042472,0.000000,0.005009
18.929000,14164.380000,14164.125113,220.000000,220.042477,0.000000,0.005009
18.930000,14164.600000,14164.345156,220.000000,220.042482,0.000000,0.005009
18.931000,14164.820000,14164.565198,220.000000,220.042487,0.000000,0.005009
18.932000,14165.040000,14164.785241,220.000000,220.042492,0.000000,0.005009
18.933000,14165.260000,14165.005283,220.000000,220.042497,0.000000,0.005009
18.934000,14165.480000,14165.225326,220.000000,220.042502,0.000000,0.005009
18.935000,14165.700000,14165.445368,220.000000,220.042507,0.000000,0.005009
18.936000,14165.920000,14165.665411,220.000000,220.042512,0.000000,0.005009
18.937000,14166.140000,14165.885453,220.000000,220.042517,0.000000,0.005009
18.938000,14166.360000,14166.105496,220.000000,220.042522,0.000000,0.005009
18.939000,14166.580000,14166.325538,220.000000,220.042527,0.000000,0.005009
18.940000,14166.800000,14166.545581,220.000000,220.042532,0.000000,0.005009
18.941000,14167.020000,14166.765623,220.000000,220.042537,0.000000,0.005009
18.942000,14167.240000,14166.985666,220.000000,220.042542,0.000000,0.005009
18.943000,14167.460000,14167.205708,220.000000,220.042547,0.000000,0.005009
18.944000,14167.680000,14167.425751,220.000000,220.042552,0.000000,0.005009
18.945000,14167.900000,14167.645794,220.000000,220.042557,0.000000,0.005009
18.946000,14168.120000,14167.865836,220.000000,220.042562,0.000000,0.005009
18.947000,14168.340000,14168.085879,220.000000,220.042567,0.000000,0.005009
18.948000,14168.560000,14168.305921,220.000000,220.042572,0.000000,0.005009
18.949000,14168.780000,14168.525964,220.000000,220.042577,0.000000,0.005009
18.950000,14169.000000,14168.768210,220.000000,220.045039,0.000000,0.005134
18.951000,14169.220000,14168.988255,220.000000,220.045044,0.000000,0.005134
18.952000,14169.440000,14169.208300,220.000000,220.045049,0.000000,0.005134
18.953000,14169.660000,14169.428345,220.000000,220.045054,0.000000,0.005134
18.954000,14169.880000,14169.648390,220.000000,220.045059,0.000000,0.005134
18.955000,14170.100000,14169.868435,220.000000,220.045064,0.000000,0.005134
18.956000,14170.320000,14170.088480,220.000000,220.045069,0.000000,0.005134
18.957000,14170.540000,14170.308525,220.000000,220.045074,0.000000,0.005134
18.958000,14170.760000,14170.528570,220.000000,220.045080,0.000000,0.005134
18.959000,14170.980000,14170.748615,220.000000,220.045085,0.000000,0.005134
18.960000,14171.200000,14170.968660,220.000000,220.045090,0.000000,0.005134
18.961000,14171.420000,14171.188705,220.000000,220.045095,0.000000,0.005134
18.962000,14171.640000,14171.408750,220.000000,220.045100,0.000000,0.005134
18.963000,14171.860000,14171.628795,220.000000,220.045105,0.000000,0.005134
18.964000,14172.080000,14171.848841,220.000000,220.045110,0.000000,0.005134
18.965000,14172.300000,14172.068886,220.000000,220.045116,0.000000,0.005134
18.966000,14172.520000,14172.288931,220.000000,220.045121,0.000000,0.005134
18.967000,14172.740000,14172.508976,220.000000,220.045126,0.000000,0.005134
18.968000,14172.960000,14172.729021,220.000000,220.045131,0.000000,0.005134
18.969000,14173.180000,14172.949066,220.000000,220.045136,0.000000,0.005134
18.970000,14173.400000,14173.169111,220.000000,220.045141,0.000000,0.005134
18.971000,14173.620000,14173.389156,220.000000,220.045146,0.000000,0.005134
18.972000,14173.840000,14173.609202,220.000000,220.045151,0.000000,0.005134
18.973000,14174.060000,14173.829247,220.000000,220.045157,0.000000,0.005134
18.974000,14174.280000,14174.049292,220.000000,220.045162,0.000000,0.005134
18.975000,14174.500000,14174.269337,220.000000,220.045167,0.000000,0.005134
18.976000,14174.720000,14174.489382,220.000000,220.045172,0.000000,0.005134
18.977000,14174.940000,14174.709427,220.000000,220.045177,0.000000,0.005134
18.978000,14175.160000,14174.929473,220.000000,220.045182,0.000000,0.005134
18.979000,14175.380000,14175.149518,220.000000,220.045187,0.000000,0.005134
18.980000,14175.600000,14175.369563,220.000000,220.045193,0.000000,0.005134
18.981000,14175.820000,14175.589608,220.000000,220.045198,0.000000,0.005134
18.982000,14176.040000,14175.809653,220.000000,220.045203,0.000000,0.005134
18.983000,14176.260000,14176.029699,220.000000,220.045208,0.000000,0.005134
18.984000,14176.480000,14176.249744,220.000000,220.045213,0.000000,0.005134
18.985000,14176.700000,14176.469789,220.000000,220.045218,0.000000,0.005134
18.986000,14176.920000,14176.689834,220.000000,220.045223,0.000000,0.005134
18.987000,14177.140000,14176.909879,220.000000,220.045228,0.000000,0.005134
18.988000,14177.360000,14177.129925,220.000000,220.045234,0.000000,0.005134
18.989000,14177.580000,14177.349970,220.000000,220.045239,0.000000,0.005134
18.990000,14177.800000,14177.570015,220.000000,220.045244,0.000000,0.005134
18.991000,14178.020000,14177.790060,220.000000,220.045249,0.000000,0.005134
18.992000,14178.240000,14178.010106,220.000000,220.045254,0.000000,0.005134
18.993000,14178.460000,14178.230151,220.000000,220.045259,0.000000,0.005134
18.994000,14178.680000,14178.450196,220.000000,220.045264,0.000000,0.005134
18.995000,14178.900000,14178.670241,220.000000,220.045270,0.000000,0.005134
18.996000,14179.120000,14178.890287,220.000000,220.045275,0.000000,0.005134
18.997000,14179.340000,14179.110332,220.000000,220.045280,0.000000,0.005134
18.998000,14179.560000,14179.330377,220.000000,220.045285,0.000000,0.005134
18.999000,14179.780000,14179.550423,220.000000,220.045290,0.000000,0.005134
19.000000,14180.000000,14179.685581,220.000000,220.029860,0.000000,0.003890
19.001000,14180.220000,14179.905611,220.000000,220.029864,0.000000,0.003890
19.002000,14180.440000,14180.125641,220.000000,220.029868,0.000000,0.003890
19.003000,14180.660000,14180.345671,220.000000,220.029872,0.000000,0.003890
19.004000,14180.880000,14180.565701,220.000000,220.029875,0.000000,0.003890
19.005000,14181.100000,14180.785730,220.000000,220.029879,0.000000,0.003890
19.006000,14181.320000,14181.005760,220.000000,220.029883,0.000000,0.003890
19.007000,14181.540000,14181.225790,220.000000,220.029887,0.000000,0.003890
19.008000,14181.760000,14181.445820,220.000000,220.029891,0.000000,0.003890
19.009000,14181.980000,14181.665850,220.000000,220.029895,0.000000,0.003890
19.010000,14182.200000,14181.885880,220.000000,220.029899,0.000000,0.003890
19.011000,14182.420000,14182.105910,220.000000,220.029903,0.000000,0.003890
19.012000,14182.640000,14182.325940,220.000000,220.029907,0.000000,0.003890
19.013000,14182.860000,14182.545970,220.000000,220.029910,0.000000,0.003890
19.014000,14183.080000,14182.766000,220.000000,220.029914,0.000000,0.003890
19.015000,14183.300000,14182.986029,220.000000,220.029918,0.000000,0.003890
19.016000,14183.520000,14183.206059,220.000000,220.029922,0.000000,0.003890
19.017000,14183.740000,14183.426089,220.000000,220.029926,0.000000,0.003890
19.018000,14183.960000,14183.646119,220.000000,220.029930,0.000000,0.003890
19.019000,14184.180000,14183.866149,220.000000,220.029934,0.000000,0.003890
19.020000,14184.400000,14184.086179,220.000000,220.029938,0.000000,0.003890
19.021000,14184.620000,14184.306209,220.000000,220.029942,0.000000,0.003890
19.022000,14184.840000,14184.526239,220.000000,220.029945,0.000000,0.003890
19.023000,14185.060000,14184.746269,220.000000,220.029949,0.000000,0.003890
19.024000,14185.280000,14184.966299,220.000000,220.029953,0.000000,0.003890
19.025000,14185.500000,14185.186329,220.000000,220.029957,0.000000,0.003890
19.026000,14185.720000,14185.406359,220.000000,220.029961,0.000000,0.003890
19.027000,14185.940000,14185.626389,220.000000,220.029965,0.000000,0.003890
19.028000,14186.160000,14185.846419,220.000000,220.029969,0.000000,0.003890
19.029000,14186.380000,14186.066449,220.000000,220.029973,0.000000,0.003890
19.030000,14186.600000,14186.286479,220.000000,220.029977,0.000000,0.003890
19.031000,14186.820000,14186.506509,220.000000,220.029980,0.000000,0.003890
19.032000,14187.040000,14186.726539,220.000000,220.029984,0.000000,0.003890
19.033000,14187.260000,14186.946569,220.000000,220.029988,0.000000,0.003890
19.034000,14187.480000,14187.166599,220.000000,220.029992,0.000000,0.003890
19.035000,14187.700000,14187.386629,220.000000,220.029996,0.000000,0.003890
19.036000,14187.920000,14187.606659,220.000000,220.030000,0.000000,0.003890
19.037000,14188.140000,14187.826689,220.000000,220.030004,0.000000,0.003890
19.038000,14188.360000,14188.046719,220.000000,220.030008,0.000000,0.003890
19.039000,14188.580000,14188.266749,220.000000,220.030012,0.000000,0.003890
19.040000,14188.800000,14188.486779,220.000000,220.030015,0.000000,0.003890
19.041000,14189.020000,14188.706809,220.000000,220.030019,0.000000,0.003890
19.042000,14189.240000,14188.926839,220.000000,220.030023,0.000000,0.003890
19.043000,14189.460000,14189.146869,220.000000,220.030027,0.000000,0.003890
19.044000,14189.680000,14189.366899,220.000000,220.030031,0.000000,0.003890
19.045000,14189.900000,14189.586929,220.000000,220.030035,0.000000,0.003890
19.046000,14190.120000,14189.806959,220.000000,220.030039,0.000000,0.003890
19.047000,14190.340000,14190.026989,220.000000,220.030043,0.000000,0.003890
19.048000,14190.560000,14190.247019,220.000000,220.030047,0.000000,0.003890
19.049000,14190.780000,14190.467049,220.000000,220.030050,0.000000,0.003890
19.050000,14191.000000,14190.702117,220.000000,220.034492,0.000000,0.004326
19.051000,14191.220000,14190.922152,220.000000,220.034496,0.000000,0.004326
19.052000,14191.440000,14191.142186,220.000000,220.034501,0.000000,0.004326
19.053000,14191.660000,14191.362221,220.000000,220.034505,0.000000,0.004326
19.054000,14191.880000,14191.582255,220.000000,220.034509,0.000000,0.004326
19.055000,14192.100000,14191.802290,220.000000,220.034514,0.000000,0.004326
19.056000,14192.320000,14192.022324,220.000000,220.034518,0.000000,0.004326
19.057000,14192.540000,14192.242359,220.000000,220.034522,0.000000,0.004326
19.058000,14192.760000,14192.462393,220.000000,220.034527,0.000000,0.004326
19.059000,14192.980000,14192.682428,220.000000,220.034531,0.000000,0.004326
19.060000,14193.200000,14192.902462,220.000000,220.034535,0.000000,0.004326
19.061000,14193.420000,14193.122497,220.000000,220.034540,0.000000,0.004326
19.062000,14193.640000,14193.342531,220.000000,220.034544,0.000000,0.004326
19.063000,14193.860000,14193.562566,220.000000,220.034548,0.000000,0.004326
19.064000,14194.080000,14193.782600,220.000000,220.034553,0.000000,0.004326
19.065000,14194.300000,14194.002635,220.000000,220.034557,0.000000,0.004326
19.066000,14194.520000,14194.222669,220.000000,220.034561,0.000000,0.004326
19.067000,14194.740000,14194.442704,220.000000,220.034566,0.000000,0.004326
19.068000,14194.960000,14194.662739,220.000000,220.034570,0.000000,0.004326
19.069000,14195.180000,14194.882773,220.000000,220.034574,0.000000,0.004326
19.070000,14195.400000,14195.102808,220.000000,220.034579,0.000000,0.004326
19.071000,14195.620000,14195.322842,220.000000,220.034583,0.000000,0.004326
19.072000,14195.840000,14195.542877,220.000000,220.034587,0.000000,0.004326
19.073000,14196.060000,14195.762912,220.000000,220.034591,0.000000,0.004326
19.074000,14196.280000,14195.982946,220.000000,220.034596,0.000000,0.004326
19.075000,14196.500000,14196.202981,220.000000,220.034600,0.000000,0.004326
19.076000,14196.720000,14196.423015,220.000000,220.034604,0.000000,0.004326
19.077000,14196.940000,14196.643050,220.000000,220.034609,0.000000,0.004326
19.078000,14197.160000,14196.863085,220.000000,220.034613,0.000000,0.004326
19.079000,14197.380000,14197.083119,220.000000,220.034617,0.000000,0.004326
19.080000,14197.600000,14197.303154,220.000000,220.034622,0.000000,0.004326
19.081000,14197.820000,14197.523188,220.000000,220.034626,0.000000,0.004326
19.082000,14198.040000,14197.743223,220.000000,220.034630,0.000000,0.004326
19.083000,14198.260000,14197.963258,220.000000,220.034635,0.000000,0.004326
19.084000,14198.480000,14198.183292,220.000000,220.034639,0.000000,0.004326
19.085000,14198.700000,14198.403327,220.000000,220.034643,0.000000,0.004326
