time,CD,CC,CL,Cl,Cm,Cn,X,Y,Z,L,M,N
0.194000,0.078157,0.012297,0.049212,0.000000,-0.036447,0.009703,418.114934,-253.806955,1015.704578,0.000081,-2256.705229,40.051410
0.195000,0.078157,0.012328,0.049213,0.000000,-0.036447,0.009727,418.115107,-254.430191,1015.711861,0.000081,-2256.721465,40.149757
0.196000,0.078157,0.012352,0.049213,0.000000,-0.036447,0.009746,418.115280,-254.943958,1015.706965,0.000081,-2256.710553,40.230829
0.197000,0.078157,0.012373,0.049212,0.000000,-0.036447,0.009762,418.115453,-255.364821,1015.691672,0.000080,-2256.676468,40.297241
0.198000,0.078157,0.012389,0.049211,0.000000,-0.036446,0.009775,418.115627,-255.706749,1015.667485,0.000080,-2256.622557,40.351197
0.199000,0.078157,0.012403,0.049209,0.000000,-0.036445,0.009786,418.115800,-255.981708,1015.635900,0.000080,-2256.552156,40.394584
0.200000,0.078157,0.012241,0.044807,0.000000,-0.033174,0.009658,418.115973,-252.639306,924.784271,0.000073,-2054.045995,39.867143
0.201000,0.078157,0.012103,0.041065,0.000000,-0.030393,0.009549,418.116146,-249.786493,847.546440,0.000066,-1881.884674,39.416960
0.202000,0.078157,0.011985,0.037883,0.000000,-0.028030,0.009456,418.116319,-247.349895,781.881380,0.000061,-1735.518788,39.032457
0.203000,0.078157,0.011884,0.035178,0.000000,-0.026020,0.009376,418.116492,-245.266962,726.053720,0.000056,-1611.080240,38.703764
0.204000,0.078157,0.011797,0.032879,0.000000,-0.024311,0.009308,418.116664,-243.484886,678.588649,0.000053,-1505.281706,38.422546
0.205000,0.078157,0.011723,0.030923,0.000000,-0.022858,0.009250,418.116837,-241.958413,638.231996,0.000049,-1415.327667,38.181663
0.206000,0.078157,0.011660,0.029261,0.000000,-0.021623,0.009200,418.117010,-240.649224,603.917916,0.000047,-1338.842385,37.975068
0.207000,0.078157,0.011605,0.027847,0.000000,-0.020573,0.009157,418.117183,-239.524830,574.740469,0.000044,-1273.806537,37.797634
0.208000,0.078156,0.011559,0.026645,0.000000,-0.019680,0.009120,418.117355,-238.557487,549.929652,0.000042,-1218.503807,37.644983
0.209000,0.078156,0.011518,0.025623,0.000000,-0.018920,0.009088,418.117528,-237.723645,528.830671,0.000041,-1171.474671,37.513400
0.210000,0.078156,0.011483,0.024753,0.000000,-0.018274,0.009060,418.117700,-237.003328,510.887039,0.000039,-1131.478735,37.399730
0.211000,0.078156,0.011453,0.024014,0.000000,-0.017725,0.009037,418.117873,-236.379506,495.625605,0.000038,-1097.461355,37.301288
0.212000,0.078156,0.011427,0.023385,0.000000,-0.017257,0.009016,418.118045,-235.837508,482.644051,0.000037,-1068.525775,37.215758
0.213000,0.078156,0.011404,0.022850,0.000000,-0.016860,0.008998,418.118218,-235.365136,471.600813,0.000036,-1043.910655,37.141215
0.214000,0.078156,0.011384,0.022395,0.000000,-0.016521,0.008982,418.118390,-234.951928,462.205053,0.000035,-1022.967727,37.076008
0.215000,0.078156,0.011366,0.022007,0.000000,-0.016234,0.008968,418.118562,-234.589057,454.209924,0.000035,-1005.146770,37.018744
0.216000,0.078156,0.011351,0.021678,0.000000,-0.015989,0.008956,418.118735,-234.268866,447.405244,0.000034,-989.979299,36.968216
0.217000,0.078156,0.011337,0.021397,0.000000,-0.015780,0.008945,418.118907,-233.985158,441.612682,0.000033,-977.067813,36.923444
0.218000,0.078156,0.011325,0.021158,0.000000,-0.015603,0.008935,418.119079,-233.732445,436.680421,0.000033,-966.073920,36.883564
0.219000,0.078156,0.011314,0.020954,0.000000,-0.015451,0.008927,418.119251,-233.506063,432.479499,0.000033,-956.710162,36.847839
0.220000,0.078156,0.011304,0.020781,0.000000,-0.015323,0.008919,418.119423,-233.301986,428.899949,0.000032,-948.731431,36.815633
0.221000,0.078156,0.011295,0.020633,0.000000,-0.015213,0.008912,418.119595,-233.116995,425.848717,0.000032,-941.930306,36.786440
0.222000,0.078156,0.011287,0.020507,0.000000,-0.015119,0.008905,418.119767,-232.948130,423.246821,0.000032,-936.130740,36.759791
0.223000,0.078156,0.011279,0.020399,0.000000,-0.015039,0.008899,418.119939,-232.793148,421.026771,0.000032,-931.182301,36.735333
0.224000,0.078156,0.011272,0.020308,0.000000,-0.014971,0.008894,418.120111,-232.649651,419.131257,0.000032,-926.957246,36.712687
0.225000,0.078156,0.011266,0.020229,0.000000,-0.014913,0.008889,418.120283,-232.515973,417.511755,0.000031,-923.347413,36.691591
0.226000,0.078156,0.011260,0.020162,0.000000,-0.014863,0.008884,418.120455,-232.390745,416.126985,0.000031,-920.260795,36.671828
0.227000,0.078156,0.011254,0.020105,0.000000,-0.014820,0.008880,418.120626,-232.272534,414.941635,0.000031,-917.618678,36.653173
0.228000,0.078156,0.011249,0.020055,0.000000,-0.014783,0.008875,418.120798,-232.160376,413.925616,0.000031,-915.353995,36.635472
0.229000,0.078156,0.011243,0.020013,0.000000,-0.014752,0.008871,418.120970,-232.053482,413.053711,0.000031,-913.410540,36.618603
0.230000,0.078156,0.011238,0.019977,0.000000,-0.014725,0.008867,418.121141,-231.950930,412.304367,0.000031,-911.740271,36.602418
0.231000,0.078156,0.011234,0.019946,0.000000,-0.014702,0.008863,418.121313,-231.852180,411.658833,0.000031,-910.301389,36.586834
0.232000,0.078156,0.011229,0.019919,0.000000,-0.014682,0.008860,418.121484,-231.756703,411.101854,0.000031,-909.059898,36.571766
0.233000,0.078156,0.011225,0.019895,0.000000,-0.014665,0.008856,418.121656,-231.663878,410.619982,0.000031,-907.985817,36.557116
0.234000,0.078156,0.011220,0.019875,0.000000,-0.014649,0.008853,418.121827,-231.573448,410.202047,0.000030,-907.054248,36.542844
0.235000,0.078156,0.011216,0.019857,0.000000,-0.014636,0.008849,418.121999,-231.484783,409.838477,0.000030,-906.243861,36.528851
0.236000,0.078156,0.011212,0.019842,0.000000,-0.014625,0.008846,418.122170,-231.397688,409.521293,0.000030,-905.536866,36.515106
0.237000,0.078156,0.011207,0.019829,0.000000,-0.014615,0.008843,418.122341,-231.312098,409.243277,0.000030,-904.917174,36.501598
0.238000,0.078156,0.011203,0.019817,0.000000,-0.014606,0.008840,418.122512,-231.227728,408.998697,0.000030,-904.372011,36.488283
0.239000,0.078156,0.011199,0.019806,0.000000,-0.014598,0.008836,418.122683,-231.144512,408.782466,0.000030,-903.890039,36.475150
0.240000,0.078156,0.011195,0.019797,0.000000,-0.014591,0.008833,418.122855,-231.062066,408.590362,0.000030,-903.461844,36.462138
0.241000,0.078156,0.011191,0.019789,0.000000,-0.014585,0.008830,418.123026,-230.980364,408.418942,0.000030,-903.079753,36.449244
0.242000,0.078156,0.011187,0.019781,0.000000,-0.014580,0.008827,418.123197,-230.899239,408.265061,0.000030,-902.736756,36.436440
0.243000,0.078156,0.011184,0.019774,0.000000,-0.014575,0.008824,418.123368,-230.818510,408.126024,0.000030,-902.426846,36.423700
0.244000,0.078156,0.011180,0.019768,0.000000,-0.014570,0.008821,418.123539,-230.738277,407.999541,0.000030,-902.144920,36.411037
0.245000,0.078156,0.011176,0.019763,0.000000,-0.014566,0.008818,418.123709,-230.658579,407.883960,0.000030,-901.887291,36.398459
0.246000,0.078156,0.011172,0.019758,0.000000,-0.014562,0.008815,418.123880,-230.579322,407.777450,0.000030,-901.649884,36.385951
0.247000,0.078156,0.011168,0.019753,0.000000,-0.014559,0.008812,418.124051,-230.500491,407.678643,0.000030,-901.429645,36.373509
0.248000,0.078156,0.011164,0.019748,0.000000,-0.014555,0.008809,418.124222,-230.421893,407.586397,0.000030,-901.224031,36.361105
0.249000,0.078156,0.011161,0.019744,0.000000,-0.014552,0.008806,418.124393,-230.343503,407.499696,0.000030,-901.030777,36.348733
0.250000,0.078156,0.020179,0.007973,0.000000,-0.005806,0.015921,418.124562,-416.466609,164.554106,0.000016,-359.510730,65.719437
0.251000,0.078156,0.027844,-0.002033,0.000000,0.001628,0.021969,418.124741,-574.665916,-41.962636,0.000005,100.810266,90.683693
0.252000,0.078156,0.034359,-0.010539,-0.000000,0.007948,0.027109,418.124926,-709.128394,-217.512769,-0.000004,492.107414,111.902216
0.253000,0.078156,0.039896,-0.017769,-0.000000,0.013320,0.031478,418.125118,-823.412966,-366.739397,-0.000012,824.730087,129.936614
0.254000,0.078156,0.044602,-0.023915,-0.000000,0.017886,0.035192,418.125315,-920.544969,-493.589290,-0.000019,1107.475536,145.264292
0.255000,0.078156,0.048602,-0.029140,-0.000000,0.021768,0.038347,418.125516,-1003.096398,-601.417582,-0.000024,1347.822284,158.291118
0.256000,0.078156,0.052001,-0.033581,-0.000000,0.025068,0.041030,418.125720,-1073.253374,-693.076541,-0.000029,1552.127966,169.362068
0.257000,0.078156,0.054890,-0.037356,-0.000000,0.027873,0.043309,418.125928,-1132.874263,-770.990487,-0.000032,1725.796334,178.770396
0.258000,0.078156,0.057345,-0.040565,-0.000000,0.030257,0.045246,418.126138,-1183.538966,-837.220344,-0.000035,1873.421141,186.765414
0.259000,0.078156,0.059431,-0.043293,-0.000000,0.032284,0.046891,418.126351,-1226.590364,-893.517796,-0.000038,1998.906849,193.559034
0.260000,0.078156,0.061203,-0.045611,-0.000000,0.034006,0.048290,418.126564,-1263.169870,-941.372092,-0.000040,2105.572960,199.331372
0.261000,0.078156,0.062709,-0.047582,-0.000000,0.035471,0.049478,418.126780,-1294.247856,-982.049210,-0.000041,2196.241310,204.235556
0.262000,0.078156,0.063988,-0.049257,-0.000000,0.036715,0.050487,418.126996,-1320.649134,-1016.625251,-0.000042,2273.310498,208.401744
0.263000,0.078156,0.065075,-0.050681,-0.000000,0.037773,0.051345,418.127213,-1343.074972,-1046.015287,-0.000043,2338.820206,211.940596
0.264000,0.078156,0.065997,-0.051892,-0.000000,0.038673,0.052073,418.127431,-1362.121411,-1070.996893,-0.000044,2394.503626,214.946172
0.265000,0.078156,0.066781,-0.052921,-0.000000,0.039437,0.052691,418.127650,-1378.295382,-1092.230867,-0.000044,2441.833660,217.498464
0.266000,0.078156,0.067446,-0.053795,-0.000000,0.040087,0.053216,418.127869,-1392.027252,-1110.279319,-0.000045,2482.063241,219.665386
0.267000,0.078156,0.068011,-0.054538,-0.000000,0.040639,0.053662,418.128088,-1403.683389,-1125.619845,-0.000045,2516.256917,221.504753
0.268000,0.078156,0.068490,-0.055170,-0.000000,0.041109,0.054040,418.128307,-1413.575067,-1138.658510,-0.000045,2545.319800,223.065683
0.269000,0.078156,0.068897,-0.055707,-0.000000,0.041507,0.054361,418.128526,-1421.966903,-1149.740255,-0.000045,2570.020754,224.389934
0.270000,0.078156,0.069242,-0.056163,-0.000000,0.041847,0.054633,418.128745,-1429.083736,-1159.158397,-0.000044,2591.013575,225.512987
0.271000,0.078156,0.069534,-0.056551,-0.000000,0.042135,0.054863,418.128964,-1435.116654,-1167.162730,-0.000044,2608.855049,226.464995
0.272000,0.078156,0.069782,-0.056881,-0.000000,0.042380,0.055059,418.129183,-1440.228167,-1173.965023,-0.000044,2624.017205,227.271603
0.273000,0.078156,0.069992,-0.057161,-0.000000,0.042588,0.055224,418.129402,-1444.556500,-1179.745872,-0.000043,2636.902585,227.954623
0.274000,0.078156,0.070169,-0.057399,-0.000000,0.042765,0.055364,418.129620,-1448.219024,-1184.658177,-0.000043,2647.852001,228.532577
0.275000,0.078156,0.070319,-0.057601,-0.000000,0.042915,0.055483,418.129838,-1451.315597,-1188.831872,-0.000043,2657.155072,229.021222
0.276000,0.078156,0.070446,-0.057773,-0.000000,0.043042,0.055583,418.130056,-1453.931041,-1192.377965,-0.000042,2665.059233,229.433944
0.277000,0.078156,0.070553,-0.057919,-0.000000,0.043151,0.055667,418.130274,-1456.137504,-1195.390520,-0.000042,2671.774150,229.782127
0.278000,0.078156,0.070643,-0.058043,-0.000000,0.043243,0.055738,418.130491,-1457.996259,-1197.949458,-0.000041,2677.477967,230.075442
0.279000,0.078156,0.070719,-0.058148,-0.000000,0.043321,0.055798,418.130708,-1459.559324,-1200.122888,-0.000041,2682.322492,230.322095
0.280000,0.078156,0.070782,-0.058238,-0.000000,0.043388,0.055848,418.130924,-1460.870956,-1201.968569,-0.000040,2686.436476,230.529072
0.281000,0.078156,0.070835,-0.058314,-0.000000,0.043444,0.055890,418.131140,-1461.969104,-1203.535518,-0.000039,2689.929172,230.702361
0.282000,0.078156,0.070880,-0.058378,-0.000000,0.043492,0.055925,418.131356,-1462.885729,-1204.865709,-0.000039,2692.894138,230.847005
0.283000,0.078156,0.070917,-0.058433,-0.000000,0.043533,0.055954,418.131571,-1463.648065,-1205.994313,-0.000038,2695.409772,230.967302
0.284000,0.078156,0.070947,-0.058479,-0.000000,0.043567,0.055978,418.131786,-1464.279224,-1206.951846,-0.000038,2697.544095,231.066898
0.285000,0.078156,0.070972,-0.058519,-0.000000,0.043596,0.055998,418.132000,-1464.798927,-1207.764128,-0.000037,2699.354653,231.148907
0.286000,0.078156,0.070993,-0.058552,-0.000000,0.043621,0.056014,418.132214,-1465.223783,-1208.452938,-0.000036,2700.889998,231.215948
0.287000,0.078156,0.071010,-0.058580,-0.000000,0.043642,0.056028,418.132428,-1465.568104,-1209.036591,-0.000036,2702.190949,231.270281
0.288000,0.078156,0.071023,-0.058604,-0.000000,0.043660,0.056038,418.132641,-1465.843831,-1209.531005,-0.000035,2703.292988,231.313790
0.289000,0.078156,0.071034,-0.058625,-0.000000,0.043675,0.056046,418.132854,-1466.061329,-1209.949260,-0.000035,2704.225272,231.348110
0.290000,0.078156,0.071042,-0.058642,-0.000000,0.043688,0.056053,418.133066,-1466.229329,-1210.303065,-0.000034,2705.013896,231.374619
0.291000,0.078156,0.071048,-0.058656,-0.000000,0.043699,0.056058,418.133277,-1466.355237,-1210.601916,-0.000033,2705.680030,231.394485
0.292000,0.078156,0.071052,-0.058668,-0.000000,0.043708,0.056061,418.133489,-1466.445366,-1210.853887,-0.000033,2706.241670,231.408706
0.293000,0.078156,0.071055,-0.058679,-0.000000,0.043715,0.056063,418.133700,-1466.505032,-1211.066174,-0.000032,2706.714855,231.418120
0.294000,0.078156,0.071057,-0.058687,-0.000000,0.043722,0.056065,418.133910,-1466.538701,-1211.245013,-0.000032,2707.113486,231.423431
0.295000,0.078156,0.071057,-0.058695,-0.000000,0.043727,0.056065,418.134120,-1466.550408,-1211.395224,-0.000031,2707.448306,231.425276
0.296000,0.078156,0.071057,-0.058701,-0.000000,0.043732,0.056065,418.134329,-1466.543415,-1211.520944,-0.000030,2707.728534,231.424171
0.297000,0.078156,0.071056,-0.058706,-0.000000,0.043735,0.056064,418.134538,-1466.520713,-1211.625855,-0.000030,2707.962380,231.420587
0.298000,0.078156,0.071054,-0.058710,-0.000000,0.043739,0.056063,418.134747,-1466.484540,-1211.713387,-0.000029,2708.157490,231.414877
0.299000,0.078156,0.071052,-0.058714,-0.000000,0.043741,0.056061,418.134955,-1466.437010,-1211.785954,-0.000029,2708.319241,231.407375
0.300000,0.078156,0.053814,-0.054396,-0.000000,0.040534,0.042460,418.135167,-1110.656382,-1122.684763,-0.000026,2509.714769,175.264274
0.301000,0.078156,0.039160,-0.050727,-0.000000,0.037807,0.030898,418.135364,-808.219166,-1046.944805,-0.000024,2340.892174,127.538901
0.302000,0.078156,0.026703,-0.047607,-0.000000,0.035489,0.021069,418.135549,-551.127107,-982.562977,-0.000023,2197.386582,86.969110
0.303000,0.078156,0.016114,-0.044956,-0.000000,0.033519,0.012714,418.135723,-332.581471,-927.836136,-0.000021,2075.401734,52.482045
0.304000,0.078156,0.007113,-0.042702,-0.000000,0.031845,0.005612,418.135887,-146.802508,-881.316602,-0.000020,1971.710779,23.165645
0.305000,0.078156,-0.000539,-0.040786,-0.000000,0.030421,-0.000425,418.136044,11.122818,-841.773830,-0.000019,1883.570865,-1.755380
0.306000,0.078156,-0.007044,-0.039157,-0.000000,0.029211,-0.005557,418.136194,145.370673,-808.161787,-0.000018,1808.650407,-22.940038
0.307000,0.078156,-0.012573,-0.037773,-0.000000,0.028182,-0.009920,418.136339,259.491371,-779.591044,-0.000017,1744.966888,-40.948579
0.308000,0.078156,-0.017273,-0.036596,-0.000000,0.027308,-0.013629,418.136479,356.502483,-755.305823,-0.000016,1690.835699,-56.257183
0.309000,0.078156,-0.021269,-0.035596,-0.000000,0.026565,-0.016782,418.136614,438.969493,-734.663705,-0.000016,1644.824900,-69.270691
0.310000,0.078156,-0.024666,-0.034746,-0.000000,0.025933,-0.019462,418.136746,509.073184,-717.118187,-0.000015,1605.716352,-80.333235
0.311000,0.078156,-0.027553,-0.034023,-0.000000,0.025397,-0.021740,418.136875,568.667321,-702.205062,-0.000015,1572.475345,-89.737344
0.312000,0.078156,-0.030008,-0.033409,-0.000000,0.024940,-0.023677,418.137002,619.327759,-689.529797,-0.000014,1544.222477,-97.731693
0.313000,0.078156,-0.032094,-0.032887,-0.000000,0.024552,-0.025323,418.137127,662.393824,-678.756680,-0.000014,1520.209449,-104.527629
0.314000,0.078156,-0.033868,-0.032444,-0.000000,0.024223,-0.026723,418.137249,699.004377,-669.600687,-0.000013,1499.800956,-110.304870
0.315000,0.078156,-0.035376,-0.032067,-0.000000,0.023943,-0.027912,418.137370,730.127262,-661.819076,-0.000013,1482.455928,-115.216142
0.316000,0.078156,-0.036658,-0.031746,-0.000000,0.023705,-0.028924,418.137490,756.585317,-655.206022,-0.000013,1467.715586,-119.391292
0.317000,0.078156,-0.037748,-0.031474,-0.000000,0.023502,-0.029784,418.137609,779.077921,-649.586174,-0.000013,1455.189075,-122.940684
0.318000,0.078156,-0.038675,-0.031242,-0.000000,0.023330,-0.030515,418.137727,798.199799,-644.810514,-0.000012,1444.544243,-125.958166
0.319000,0.078156,-0.039462,-0.031046,-0.000000,0.023184,-0.031136,418.137844,814.456247,-640.752601,-0.000012,1435.499249,-128.523476
0.320000,0.078156,-0.040132,-0.030879,-0.000000,0.023060,-0.031665,418.137961,828.276894,-637.305016,-0.000012,1427.814662,-130.704411
0.321000,0.078156,-0.040701,-0.030737,-0.000000,0.022955,-0.032114,418.138077,840.026970,-634.375970,-0.000012,1421.285889,-132.558604
0.322000,0.078156,-0.041185,-0.030616,-0.000000,0.022865,-0.032496,418.138193,850.017037,-631.887833,-0.000011,1415.739890,-134.135063
0.323000,0.078156,-0.041597,-0.030514,-0.000000,0.022789,-0.032820,418.138308,858.510778,-629.774313,-0.000011,1411.028904,-135.475398
0.324000,0.078156,-0.041947,-0.030427,-0.000000,0.022725,-0.033096,418.138423,865.732731,-627.979348,-0.000011,1407.027969,-136.615042
0.325000,0.078156,-0.042244,-0.030353,-0.000000,0.022670,-0.033331,418.138537,871.873557,-626.455067,-0.000011,1403.630383,-137.584081
0.326000,0.078156,-0.042497,-0.030290,-0.000000,0.022623,-0.033531,418.138652,877.095336,-625.160946,-0.000011,1400.745817,-138.408092
0.327000,0.078156,-0.042712,-0.030237,-0.000000,0.022584,-0.033701,418.138767,881.535865,-624.062617,-0.000010,1398.297667,-139.108819
0.328000,0.078156,-0.042895,-0.030192,-0.000000,0.022550,-0.033845,418.138881,885.312311,-623.130451,-0.000010,1396.219893,-139.704753
0.329000,0.078156,-0.043051,-0.030154,-0.000000,0.022522,-0.033968,418.138995,888.524222,-622.339700,-0.000010,1394.457327,-140.211602
0.330000,0.078156,-0.043183,-0.030121,-0.000000,0.022497,-0.034072,418.139109,891.256205,-621.669513,-0.000010,1392.963497,-140.642717
0.331000,0.078156,-0.043296,-0.030094,-0.000000,0.022477,-0.034161,418.139224,893.580210,-621.101378,-0.000010,1391.697138,-141.009451
0.332000,0.078156,-0.043392,-0.030070,-0.000000,0.022460,-0.034237,418.139338,895.557448,-620.620130,-0.000010,1390.624448,-141.321465
0.333000,0.078156,-0.043473,-0.030051,-0.000000,0.022445,-0.034301,418.139452,897.239878,-620.212911,-0.000009,1389.716767,-141.586958
0.334000,0.078156,-0.043543,-0.030034,-0.000000,0.022433,-0.034356,418.139566,898.671786,-619.868533,-0.000009,1388.949156,-141.812917
0.335000,0.078156,-0.043602,-0.030020,-0.000000,0.022422,-0.034402,418.139681,899.890682,-619.577565,-0.000009,1388.300595,-142.005263
0.336000,0.078156,-0.043652,-0.030008,-0.000000,0.022413,-0.034442,418.139795,900.928482,-619.331901,-0.000009,1387.753017,-142.169032
0.337000,0.078156,-0.043695,-0.029998,-0.000000,0.022406,-0.034476,418.139910,901.812525,-619.124585,-0.000009,1387.290914,-142.308537
0.338000,0.078156,-0.043731,-0.029990,-0.000000,0.022400,-0.034505,418.140024,902.565710,-618.950031,-0.000009,1386.901837,-142.427392
