time,tpx,px,mpx,tvx,vx,mbax
23.182000,11767.344860,11767.327942,nan,538.248677,538.775018,5.499490
23.183000,11767.883653,11767.866720,nan,538.254204,538.780516,5.513402
23.184000,11768.422451,11768.405503,nan,538.259731,538.785997,5.496996
23.185000,11768.961254,11768.944292,nan,538.265258,538.791492,5.510217
23.186000,11769.500063,11769.483086,nan,538.270786,538.796994,5.517243
23.187000,11770.038878,11770.021886,nan,538.276313,538.802473,5.495024
23.188000,11770.577698,11770.560691,nan,538.281841,538.807992,5.534413
23.189000,11771.116524,11771.099502,nan,538.287369,538.813507,5.530713
23.190000,11771.655355,11771.638318,nan,538.292897,538.818999,5.507588
23.191000,11772.194191,11772.177140,nan,538.298426,538.824535,5.551680
23.192000,11772.733034,11772.715967,nan,538.303954,538.830043,5.523859
23.193000,11773.271881,11773.254800,nan,538.309483,538.835562,5.534460
23.194000,11773.810735,11773.793639,nan,538.315012,538.841067,5.521245
23.195000,11774.349594,11774.332482,nan,538.320542,538.846579,5.528122
23.196000,11774.888458,11774.871332,nan,538.326071,538.852094,5.530816
23.197000,11775.427328,11775.410187,nan,538.331601,538.857585,5.505934
23.198000,11775.966203,11775.949047,nan,538.337131,538.863090,5.521152
23.199000,11776.505084,11776.487913,nan,538.342661,538.868622,5.547466
23.200000,11777.043971,11777.026784,nan,538.348191,538.874122,5.516217
23.201000,11777.582863,11777.565661,nan,538.353700,538.879597,5.484803
23.202000,11778.121761,11778.104543,nan,538.359191,538.885084,5.492060
23.203000,11778.660664,11778.643431,nan,538.364667,538.890582,5.499071
23.204000,11779.199572,11779.182324,nan,538.370130,538.896052,5.467867
23.205000,11779.738486,11779.721223,nan,538.375581,538.901511,5.453433
23.206000,11780.277406,11780.260127,nan,538.381024,538.906975,5.456124
23.207000,11780.816330,11780.799037,nan,538.386459,538.912431,5.445696
23.208000,11781.355261,11781.337952,nan,538.391887,538.917864,5.421223
23.209000,11781.894196,11781.876873,nan,538.397309,538.923329,5.451196
23.210000,11782.433137,11782.415799,nan,538.402727,538.928765,5.420973
23.211000,11782.972084,11782.954730,nan,538.408142,538.934203,5.421880
23.212000,11783.511036,11783.493667,nan,538.413553,538.939621,5.400986
23.213000,11784.049993,11784.032610,nan,538.418962,538.945055,5.416763
23.214000,11784.588956,11784.571557,nan,538.424368,538.950456,5.382402
23.215000,11785.127924,11785.110511,nan,538.429773,538.955901,5.426187
23.216000,11785.666898,11785.649469,nan,538.435177,538.961335,5.414439
23.217000,11786.205877,11786.188433,nan,538.440580,538.966751,5.396790
23.218000,11786.744861,11786.727403,nan,538.445982,538.972182,5.409929
23.219000,11787.283851,11787.266378,nan,538.451383,538.977633,5.430882
23.220000,11787.822847,11787.805358,nan,538.456785,538.983055,5.400977
23.221000,11788.361847,11788.344344,nan,538.462186,538.988462,5.386703
23.222000,11788.900853,11788.883335,nan,538.467587,538.993899,5.416008
23.223000,11789.439865,11789.422332,nan,538.472988,538.999319,5.398251
23.224000,11789.978882,11789.961334,nan,538.478390,539.004746,5.405678
23.225000,11790.517904,11790.500341,nan,538.483791,539.010154,5.386525
23.226000,11791.056931,11791.039354,nan,538.489194,539.015601,5.424813
23.227000,11791.595965,11791.578372,nan,538.494596,539.021023,5.401062
23.228000,11792.135003,11792.117396,nan,538.499999,539.026464,5.418332
23.229000,11792.674047,11792.656425,nan,538.505403,539.031866,5.380569
23.230000,11793.213096,11793.195460,nan,538.510807,539.037271,5.383350
23.231000,11793.752151,11793.734500,nan,538.516212,539.042673,5.379616
23.232000,11794.291211,11794.273545,nan,538.521617,539.048098,5.403246
23.233000,11794.830277,11794.812596,nan,538.527023,539.053534,5.414034
23.234000,11795.369348,11795.351652,nan,538.532430,539.058964,5.408518
23.235000,11795.908424,11795.890714,nan,538.537837,539.064390,5.403284
23.236000,11796.447506,11796.429781,nan,538.543246,539.069800,5.387452
23.237000,11796.986593,11796.968853,nan,538.548654,539.075277,5.455256
23.238000,11797.525686,11797.507931,nan,538.554064,539.080731,5.432164
23.239000,11798.064784,11798.047015,nan,538.559474,539.086137,5.383701
23.240000,11798.603887,11798.586104,nan,538.564886,539.091541,5.382562
23.241000,11799.142996,11799.125198,nan,538.570297,539.096961,5.397865
23.242000,11799.682110,11799.664298,nan,538.575710,539.102386,5.403307
23.243000,11800.221230,11800.203403,nan,538.581124,539.107821,5.412995
23.244000,11800.760355,11800.742513,nan,538.586538,539.113268,5.425191
23.245000,11801.299486,11801.281629,nan,538.591953,539.118696,5.406152
23.246000,11801.838622,11801.820751,nan,538.597369,539.124136,5.417918
23.247000,11802.377763,11802.359878,nan,538.602785,539.129580,5.421847
23.248000,11802.916910,11802.899010,nan,538.608203,539.135036,5.433821
23.249000,11803.456062,11803.438148,nan,538.613621,539.140497,5.438903
23.250000,11803.995220,11803.977291,nan,538.619040,539.145938,5.419561
23.251000,11804.534383,11804.516440,nan,538.624474,539.151394,5.437375
23.252000,11805.073551,11805.055594,nan,538.629921,539.156874,5.464259
23.253000,11805.612725,11805.594753,nan,538.635379,539.162356,5.468677
23.254000,11806.151905,11806.133918,nan,538.640847,539.167823,5.455347
23.255000,11806.691090,11806.673089,nan,538.646324,539.173310,5.478033
23.256000,11807.230280,11807.212265,nan,538.651807,539.178806,5.488168
23.257000,11807.769476,11807.751447,nan,538.657297,539.184310,5.497748
23.258000,11808.308678,11808.290634,nan,538.662792,539.189817,5.500889
23.259000,11808.847885,11808.829826,nan,538.668291,539.195342,5.521076
23.260000,11809.387097,11809.369024,nan,538.673795,539.200861,5.515286
23.261000,11809.926315,11809.908228,nan,538.679302,539.206365,5.499967
23.262000,11810.465539,11810.447437,nan,538.684812,539.211862,5.495243
23.263000,11811.004768,11810.986652,nan,538.690325,539.217388,5.523320
23.264000,11811.544002,11811.525872,nan,538.695840,539.222892,5.502657
23.265000,11812.083242,11812.065097,nan,538.701358,539.228411,5.518052
23.266000,11812.622488,11812.604329,nan,538.706877,539.233931,5.519248
23.267000,11813.161739,11813.143565,nan,538.712397,539.239455,5.523282
23.268000,11813.700996,11813.682807,nan,538.717920,539.244979,5.523617
23.269000,11814.240258,11814.222055,nan,538.723443,539.250488,5.508919
23.270000,11814.779525,11814.761308,nan,538.728968,539.256012,5.523241
23.271000,11815.318799,11815.300567,nan,538.734494,539.261533,5.522156
23.272000,11815.858077,11815.839832,nan,538.740020,539.267090,5.556452
23.273000,11816.397362,11816.379101,nan,538.745548,539.272625,5.535693
23.274000,11816.936652,11816.918377,nan,538.751076,539.278151,5.526042
23.275000,11817.475947,11817.457658,nan,538.756606,539.283673,5.521857
23.276000,11818.015248,11817.996944,nan,538.762136,539.289208,5.536192
23.277000,11818.554554,11818.536236,nan,538.767666,539.294758,5.550491
23.278000,11819.093866,11819.075534,nan,538.773198,539.300297,5.539369
23.279000,11819.633184,11819.614837,nan,538.778730,539.305817,5.521381
23.280000,11820.172507,11820.154145,nan,538.784263,539.311355,5.539086
23.281000,11820.711835,11820.693459,nan,538.789796,539.316905,5.550142
23.282000,11821.251169,11821.232779,nan,538.795330,539.322415,5.511421
23.283000,11821.790509,11821.772104,nan,538.800864,539.327953,5.538212
23.284000,11822.329854,11822.311435,nan,538.806399,539.333479,5.527650
23.285000,11822.869205,11822.850771,nan,538.811934,539.339028,5.549834
23.286000,11823.408561,11823.390113,nan,538.817470,539.344551,5.523420
23.287000,11823.947923,11823.929460,nan,538.823006,539.350081,5.531250
23.288000,11824.487291,11824.468813,nan,538.828543,539.355626,5.545780
23.289000,11825.026664,11825.008172,nan,538.834081,539.361164,5.538440
23.290000,11825.566042,11825.547536,nan,538.839619,539.366699,5.536114
23.291000,11826.105426,11826.086905,nan,538.845157,539.372247,5.549430
23.292000,11826.644816,11826.626280,nan,538.850696,539.377784,5.537380
23.293000,11827.184211,11827.165661,nan,538.856235,539.383320,5.537718
23.294000,11827.723611,11827.705047,nan,538.861775,539.388844,5.524116
23.295000,11828.263017,11828.244438,nan,538.867315,539.394395,5.552638
23.296000,11828.802429,11828.783835,nan,538.872856,539.399924,5.530164
23.297000,11829.341846,11829.323238,nan,538.878397,539.405489,5.565907
23.298000,11829.881269,11829.862646,nan,538.883939,539.411034,5.546652
23.299000,11830.420698,11830.402060,nan,538.889481,539.416574,5.540434
23.300000,11830.960132,11830.941480,nan,538.895023,539.422102,5.529160
23.301000,11831.499571,11831.480904,nan,538.900562,539.427657,5.556452
23.302000,11832.039016,11832.020335,nan,538.906096,539.433182,5.526457
23.303000,11832.578467,11832.559771,nan,538.911627,539.438675,5.495107
23.304000,11833.117923,11833.099212,nan,538.917155,539.444216,5.543214
23.305000,11833.657384,11833.638659,nan,538.922682,539.449734,5.520185
23.306000,11834.196851,11834.178112,nan,538.928206,539.455267,5.535137
23.307000,11834.736324,11834.717570,nan,538.933729,539.460790,5.525880
23.308000,11835.275802,11835.257033,nan,538.939251,539.466317,5.529125
23.309000,11835.815286,11835.796502,nan,538.944772,539.471817,5.503574
23.310000,11836.354775,11836.335977,nan,538.950292,539.477355,5.540646
23.311000,11836.894270,11836.875457,nan,538.955812,539.482907,5.554401
23.312000,11837.433770,11837.414943,nan,538.961331,539.488435,5.531029
23.313000,11837.973276,11837.954434,nan,538.966850,539.493981,5.549766
23.314000,11838.512787,11838.493931,nan,538.972369,539.499499,5.520470
23.315000,11839.052304,11839.033433,nan,538.977888,539.505010,5.513881
23.316000,11839.591827,11839.572941,nan,538.983407,539.510531,5.524536
23.317000,11840.131355,11840.112454,nan,538.988925,539.516042,5.514471
23.318000,11840.670888,11840.651973,nan,538.994444,539.521564,5.524852
23.319000,11841.210427,11841.191497,nan,538.999964,539.527081,5.520104
23.320000,11841.749971,11841.731027,nan,539.005483,539.532579,5.502049
23.321000,11842.289521,11842.270562,nan,539.011002,539.538063,5.487149
23.322000,11842.829077,11842.810103,nan,539.016522,539.543582,5.521637
23.323000,11843.368638,11843.349649,nan,539.022042,539.549111,5.533182
23.324000,11843.908205,11843.889201,nan,539.027563,539.554619,5.511205
23.325000,11844.447777,11844.428759,nan,539.033083,539.560137,5.520598
23.326000,11844.987354,11844.968322,nan,539.038604,539.565650,5.516267
23.327000,11845.526938,11845.507890,nan,539.044126,539.571176,5.529770
23.328000,11846.066526,11846.047464,nan,539.049647,539.576683,5.510684
23.329000,11846.606121,11846.587043,nan,539.055170,539.582231,5.551236
23.330000,11847.145720,11847.126628,nan,539.060692,539.587775,5.547299
23.331000,11847.685326,11847.666219,nan,539.066215,539.593271,5.499664
23.332000,11848.224936,11848.205815,nan,539.071738,539.598818,5.549899
23.333000,11848.764553,11848.745417,nan,539.077262,539.604328,5.513123
23.334000,11849.304175,11849.285024,nan,539.082786,539.609835,5.510402
23.335000,11849.843802,11849.824636,nan,539.088310,539.615389,5.557651
23.336000,11850.383435,11850.364254,nan,539.093835,539.620913,5.527839
23.337000,11850.923073,11850.903878,nan,539.099360,539.626413,5.503282
23.338000,11851.462717,11851.443507,nan,539.104886,539.631959,5.550179
23.339000,11852.002367,11851.983142,nan,539.110412,539.637461,5.505175
23.340000,11852.542022,11852.522782,nan,539.115938,539.642980,5.522032
23.341000,11853.081682,11853.062428,nan,539.121465,539.648497,5.521055
23.342000,11853.621349,11853.602079,nan,539.126993,539.654029,5.534615
23.343000,11854.161020,11854.141736,nan,539.132520,539.659565,5.540333
23.344000,11854.700697,11854.681398,nan,539.138048,539.665121,5.559422
23.345000,11855.240380,11855.221066,nan,539.143577,539.670656,5.538549
23.346000,11855.780068,11855.760740,nan,539.149106,539.676160,5.507245
23.347000,11856.319762,11856.300419,nan,539.154635,539.681676,5.519786
23.348000,11856.859462,11856.840103,nan,539.160165,539.687216,5.543143
23.349000,11857.399166,11857.379793,nan,539.165695,539.692745,5.533466
23.350000,11857.938877,11857.919488,nan,539.171226,539.698259,5.517231
23.351000,11858.478593,11858.459189,nan,539.176779,539.703798,5.546529
23.352000,11859.018314,11858.998896,nan,539.182350,539.709374,5.588416
23.353000,11859.558041,11859.538608,nan,539.187938,539.714931,5.571486
23.354000,11860.097774,11860.078326,nan,539.193540,539.720539,5.624685
23.355000,11860.637513,11860.618049,nan,539.199153,539.726149,5.630473
23.356000,11861.177256,11861.157778,nan,539.204776,539.731756,5.628775
23.357000,11861.717006,11861.697513,nan,539.210408,539.737365,5.631629
23.358000,11862.256761,11862.237253,nan,539.216047,539.742963,5.622601
23.359000,11862.796522,11862.776999,nan,539.221693,539.748554,5.617420
23.360000,11863.336289,11863.316750,nan,539.227343,539.754178,5.650752
23.361000,11863.876061,11863.856507,nan,539.232998,539.759824,5.673702
23.362000,11864.415839,11864.396270,nan,539.238657,539.765447,5.651784
23.363000,11864.955623,11864.936038,nan,539.244320,539.771056,5.637635
23.364000,11865.495412,11865.475812,nan,539.249985,539.776703,5.677068
23.365000,11866.035207,11866.015591,nan,539.255652,539.782350,5.677415
23.366000,11866.575007,11866.555377,nan,539.261321,539.787969,5.649135
23.367000,11867.114814,11867.095167,nan,539.266993,539.793616,5.677572
23.368000,11867.654625,11867.634964,nan,539.272665,539.799267,5.682329
23.369000,11868.194443,11868.174766,nan,539.278339,539.804902,5.666114
23.370000,11868.734266,11868.714574,nan,539.284014,539.810546,5.675174
23.371000,11869.274095,11869.254387,nan,539.289690,539.816173,5.659404
23.372000,11869.813930,11869.794206,nan,539.295366,539.821811,5.668453
23.373000,11870.353770,11870.334031,nan,539.301044,539.827450,5.671420
23.374000,11870.893616,11870.873861,nan,539.306721,539.833119,5.701162
23.375000,11871.433468,11871.413697,nan,539.312400,539.838726,5.639023
23.376000,11871.973326,11871.953538,nan,539.318078,539.844379,5.685103
23.377000,11872.513189,11872.493386,nan,539.323757,539.850031,5.684575
23.378000,11873.053057,11873.033238,nan,539.329436,539.855685,5.685985
23.379000,11873.592932,11873.573097,nan,539.335116,539.861324,5.671431
23.380000,11874.132812,11874.112961,nan,539.340796,539.866989,5.697937
23.381000,11874.672698,11874.652831,nan,539.346475,539.872664,5.707984
23.382000,11875.212589,11875.192706,nan,539.352155,539.878309,5.676387
23.383000,11875.752486,11875.732587,nan,539.357835,539.883966,5.690488
23.384000,11876.292389,11876.272474,nan,539.363516,539.889631,5.696706
23.385000,11876.832298,11876.812367,nan,539.369196,539.895306,5.707938
23.386000,11877.372212,11877.352265,nan,539.374876,539.900999,5.725309
23.387000,11877.912132,11877.892169,nan,539.380556,539.906654,5.688116
23.388000,11878.452058,11878.432078,nan,539.386237,539.912306,5.684197
23.389000,11878.991989,11878.971993,nan,539.391917,539.917945,5.671814
23.390000,11879.531926,11879.511914,nan,539.397597,539.923566,5.654341
23.391000,11880.071869,11880.051840,nan,539.403278,539.929200,5.666579
23.392000,11880.611817,11880.591773,nan,539.408958,539.934862,5.694741
23.393000,11881.151771,11881.131710,nan,539.414639,539.940511,5.681439
23.394000,11881.691731,11881.671654,nan,539.420319,539.946130,5.651597
23.395000,11882.231696,11882.211602,nan,539.425999,539.951782,5.684405
23.396000,11882.771667,11882.751557,nan,539.431680,539.957433,5.684170
23.397000,11883.311644,11883.291517,nan,539.437360,539.963084,5.683175
23.398000,11883.851627,11883.831483,nan,539.443040,539.968712,5.660618
23.399000,11884.391615,11884.371455,nan,539.448721,539.974385,5.706168
23.400000,11884.931609,11884.911432,nan,539.454401,539.980022,5.669212
23.401000,11885.471608,11885.451415,nan,539.460056,539.985675,5.679770
23.402000,11886.011613,11885.991403,nan,539.465690,539.991260,5.606612
23.403000,11886.551624,11886.531397,nan,539.471307,539.996846,5.603390
23.404000,11887.091641,11887.071397,nan,539.476908,540.002432,5.599455
23.405000,11887.631663,11887.611402,nan,539.482496,540.007995,5.574106
23.406000,11888.171690,11888.151413,nan,539.488073,540.013569,5.580689
23.407000,11888.711723,11888.691429,nan,539.493641,540.019156,5.593447
23.408000,11889.251762,11889.231451,nan,539.499201,540.024707,5.554554
23.409000,11889.791806,11889.771479,nan,539.504754,540.030247,5.541982
23.410000,11890.331856,11890.311512,nan,539.510302,540.035795,5.548415
23.411000,11890.871911,11890.851550,nan,539.515845,540.041329,5.533595
23.412000,11891.411972,11891.391594,nan,539.521385,540.046875,5.543905
23.413000,11891.952039,11891.931644,nan,539.526921,540.052392,5.514635
23.414000,11892.492111,11892.471699,nan,539.532454,540.057943,5.548088
23.415000,11893.032188,11893.011760,nan,539.537985,540.063480,5.533776
23.416000,11893.572271,11893.551826,nan,539.543515,540.069051,5.566875
23.417000,11894.112360,11894.091898,nan,539.549043,540.074575,5.518901
23.418000,11894.652454,11894.631975,nan,539.554570,540.080103,5.522813
23.419000,11895.192554,11895.172058,nan,539.560095,540.085645,5.536416
23.420000,11895.732659,11895.712147,nan,539.565621,540.091145,5.494927
23.421000,11896.272770,11896.252241,nan,539.571145,540.096700,5.548723
23.422000,11896.812886,11896.792340,nan,539.576670,540.102205,5.498823
23.423000,11897.353008,11897.332445,nan,539.582194,540.107721,5.510027
23.424000,11897.893135,11897.872555,nan,539.587718,540.113259,5.531438
23.425000,11898.433268,11898.412671,nan,539.593243,540.118765,5.499973
23.426000,11898.973406,11898.952793,nan,539.598767,540.124330,5.558445
23.427000,11899.513550,11899.492920,nan,539.604291,540.129849,5.512263
23.428000,11900.053699,11900.033053,nan,539.609816,540.135436,5.580206
23.429000,11900.593854,11900.573191,nan,539.615341,540.140958,5.515017
23.430000,11901.134015,11901.113335,nan,539.620866,540.146478,5.513162
23.431000,11901.674181,11901.653484,nan,539.626392,540.152006,5.521821
23.432000,11902.214352,11902.193639,nan,539.631918,540.157544,5.530809
23.433000,11902.754529,11902.733799,nan,539.637445,540.163065,5.513678
23.434000,11903.294712,11903.273965,nan,539.642972,540.168601,5.529557
23.435000,11903.834900,11903.814136,nan,539.648499,540.174154,5.545906
23.436000,11904.375094,11904.354313,nan,539.654027,540.179696,5.535420
23.437000,11904.915293,11904.894496,nan,539.659555,540.185243,5.539369
23.438000,11905.455498,11905.434684,nan,539.665084,540.190789,5.539281
23.439000,11905.995708,11905.974877,nan,539.670614,540.196318,5.521616
23.440000,11906.535924,11906.515076,nan,539.676144,540.201857,5.532374
23.441000,11907.076145,11907.055281,nan,539.681674,540.207389,5.525066
23.442000,11907.616372,11907.595491,nan,539.687206,540.212926,5.530195
23.443000,11908.156605,11908.135707,nan,539.692737,540.218471,5.537735
23.444000,11908.696843,11908.675928,nan,539.698269,540.224021,5.542867
23.445000,11909.237086,11909.216155,nan,539.703802,540.229561,5.533251
23.446000,11909.777335,11909.756387,nan,539.709336,540.235121,5.552584
23.447000,11910.317590,11910.296625,nan,539.714870,540.240684,5.556599
23.448000,11910.857850,11910.836868,nan,539.720404,540.246214,5.522448
23.449000,11911.398116,11911.377117,nan,539.725939,540.251746,5.524728
23.450000,11911.938387,11911.917372,nan,539.731475,540.257273,5.520936
23.451000,11912.478664,11912.457632,nan,539.737010,540.262811,5.531506
23.452000,11913.018946,11912.997898,nan,539.742546,540.268365,5.548845
23.453000,11913.559234,11913.538169,nan,539.748082,540.273911,5.540567
23.454000,11914.099527,11914.078445,nan,539.753617,540.279425,5.510244
23.455000,11914.639826,11914.618728,nan,539.759154,540.284977,5.547307
23.456000,11915.180130,11915.159015,nan,539.764690,540.290520,5.539796
23.457000,11915.720440,11915.699309,nan,539.770226,540.296048,5.525109
23.458000,11916.260756,11916.239607,nan,539.775763,540.301607,5.555366
23.459000,11916.801077,11916.779912,nan,539.781301,540.307131,5.521086
23.460000,11917.341404,11917.320222,nan,539.786839,540.312674,5.541137
23.461000,11917.881736,11917.860537,nan,539.792377,540.318198,5.520860
23.462000,11918.422074,11918.400858,nan,539.797915,540.323702,5.501926
23.463000,11918.962417,11918.941185,nan,539.803454,540.329242,5.537777
23.464000,11919.502766,11919.481517,nan,539.808994,540.334770,5.525775
23.465000,11920.043120,11920.021854,nan,539.814534,540.340299,5.527198
23.466000,11920.583480,11920.562197,nan,539.820074,540.345859,5.559059
23.467000,11921.123845,11921.102546,nan,539.825615,540.351414,5.552384
23.468000,11921.664216,11921.642900,nan,539.831156,540.356942,5.526656
23.469000,11922.204593,11922.183260,nan,539.836698,540.362470,5.525850
23.470000,11922.744975,11922.723625,nan,539.842241,540.367994,5.522245
23.471000,11923.285362,11923.263996,nan,539.847784,540.373552,5.556860
23.472000,11923.825756,11923.804372,nan,539.853327,540.379110,5.556701
23.473000,11924.366154,11924.344754,nan,539.858871,540.384665,5.553392
23.474000,11924.906559,11924.885141,nan,539.864415,540.390218,5.551411
23.475000,11925.446969,11925.425534,nan,539.869960,540.395768,5.548704
23.476000,11925.987384,11925.965933,nan,539.875505,540.401329,5.559022
23.477000,11926.527805,11926.506337,nan,539.881051,540.406895,5.564451
23.478000,11927.068231,11927.046747,nan,539.886597,540.412440,5.543791
23.479000,11927.608663,11927.587162,nan,539.892144,540.417981,5.540057
23.480000,11928.149101,11928.127583,nan,539.897691,540.423526,5.542820
23.481000,11928.689544,11928.668009,nan,539.903239,540.429091,5.563799
23.482000,11929.229993,11929.208441,nan,539.908788,540.434601,5.508368
23.483000,11929.770447,11929.748878,nan,539.914336,540.440163,5.560910
23.484000,11930.310907,11930.289321,nan,539.919886,540.445697,5.532867
23.485000,11930.851372,11930.829770,nan,539.925436,540.451264,5.565537
23.486000,11931.391843,11931.370224,nan,539.930986,540.456801,5.535768
23.487000,11931.932320,11931.910683,nan,539.936537,540.462349,5.546937
23.488000,11932.472802,11932.451148,nan,539.942088,540.467903,5.552828
23.489000,11933.013289,11932.991619,nan,539.947640,540.473442,5.536701
23.490000,11933.553782,11933.532095,nan,539.953192,540.478981,5.538364
23.491000,11934.094281,11934.072577,nan,539.958745,540.484520,5.537305
23.492000,11934.634785,11934.613064,nan,539.964298,540.490079,5.557523
23.493000,11935.175295,11935.153557,nan,539.969852,540.495626,5.545734
23.494000,11935.715811,11935.694056,nan,539.975406,540.501194,5.566269
23.495000,11936.256331,11936.234560,nan,539.980961,540.506776,5.580778
23.496000,11936.796858,11936.775069,nan,539.986517,540.512342,5.564955
23.497000,11937.337390,11937.315584,nan,539.992072,540.517908,5.564186
23.498000,11937.877928,11937.856105,nan,539.997629,540.523445,5.536134
23.499000,11938.418471,11938.396631,nan,540.003186,540.528994,5.547738
23.500000,11938.959020,11938.966417,11939.001739,540.008743,540.552344,5.552614
23.501000,11939.499574,11939.506972,nan,540.014312,540.557918,5.572403
23.502000,11940.040134,11940.047533,nan,540.019893,540.563519,5.600692
23.503000,11940.580699,11940.588099,nan,540.025482,540.569132,5.614543
23.504000,11941.121270,11941.128671,nan,540.031078,540.574724,5.593919
23.505000,11941.661847,11941.669248,nan,540.036682,540.580326,5.606284
23.506000,11942.202429,11942.209832,nan,540.042291,540.585925,5.602545
23.507000,11942.743017,11942.750420,nan,540.047905,540.591512,5.592153
23.508000,11943.283611,11943.291015,nan,540.053523,540.597111,5.604376
23.509000,11943.824210,11943.831614,nan,540.059144,540.602731,5.626980
23.510000,11944.364815,11944.372220,nan,540.064769,540.608363,5.637895
23.511000,11944.905426,11944.912831,nan,540.070397,540.613967,5.611159
23.512000,11945.446042,11945.453448,nan,540.076027,540.619599,5.639324
23.513000,11945.986663,11945.994070,nan,540.081659,540.625236,5.644350
23.514000,11946.527291,11946.534698,nan,540.087292,540.630857,5.628762
23.515000,11947.067924,11947.075332,nan,540.092928,540.636502,5.652462
23.516000,11947.608562,11947.615971,nan,540.098564,540.642105,5.611237
23.517000,11948.149207,11948.156616,nan,540.104202,540.647716,5.619889
23.518000,11948.689857,11948.697267,nan,540.109841,540.653371,5.662991
23.519000,11949.230512,11949.237923,nan,540.115481,540.658992,5.630296
23.520000,11949.771174,11949.778585,nan,540.121122,540.664638,5.654765
23.521000,11950.311840,11950.319252,nan,540.126763,540.670259,5.629560
23.522000,11950.852513,11950.859925,nan,540.132405,540.675904,5.653919
23.523000,11951.393191,11951.400604,nan,540.138048,540.681535,5.639874
23.524000,11951.933875,11951.941288,nan,540.143692,540.687171,5.645014
23.525000,11952.474564,11952.481978,nan,540.149335,540.692804,5.642146
23.526000,11953.015260,11953.022674,nan,540.154980,540.698440,5.644101
23.527000,11953.555960,11953.563375,nan,540.160625,540.704044,5.613355
23.528000,11954.096667,11954.104082,nan,540.166270,540.709652,5.616916
23.529000,11954.637379,11954.644795,nan,540.171915,540.715292,5.648990
23.530000,11955.178097,11955.185513,nan,540.177562,540.720918,5.635324
23.531000,11955.718820,11955.726236,nan,540.183208,540.726564,5.654678
23.532000,11956.259549,11956.266966,nan,540.188855,540.732198,5.644001
23.533000,11956.800284,11956.807701,nan,540.194502,540.737853,5.664149
23.534000,11957.341024,11957.348442,nan,540.200149,540.743496,5.652007
23.535000,11957.881770,11957.889188,nan,540.205797,540.749127,5.640672
23.536000,11958.422522,11958.429940,nan,540.211445,540.754723,5.605022
23.537000,11958.963279,11958.970697,nan,540.217093,540.760379,5.664754
23.538000,11959.504042,11959.511461,nan,540.222742,540.766009,5.639640
23.539000,11960.044811,11960.052229,nan,540.228390,540.771633,5.633596
23.540000,11960.585585,11960.593004,nan,540.234039,540.777261,5.636599
23.541000,11961.126365,11961.133784,nan,540.239689,540.782905,5.653461
23.542000,11961.667150,11961.674570,nan,540.245339,540.788537,5.641251
23.543000,11962.207942,11962.215361,nan,540.250989,540.794168,5.640138
23.544000,11962.748739,11962.756158,nan,540.256639,540.799810,5.652041
23.545000,11963.289541,11963.296961,nan,540.262289,540.805461,5.659892
23.546000,11963.830349,11963.837769,nan,540.267940,540.811092,5.641198
23.547000,11964.371163,11964.378583,nan,540.273591,540.816754,5.670869
23.548000,11964.911983,11964.919402,nan,540.279242,540.822400,5.655388
23.549000,11965.452808,11965.460228,nan,540.284894,540.828030,5.639603
23.550000,11965.993639,11966.001058,nan,540.290546,540.833673,5.651890
23.551000,11966.534475,11966.541895,nan,540.296215,540.839351,5.691350
23.552000,11967.075317,11967.082737,nan,540.301898,540.845023,5.686890
23.553000,11967.616165,11967.623585,nan,540.307595,540.850677,5.671379
23.554000,11968.157019,11968.164439,nan,540.313302,540.856376,5.718972
23.555000,11968.697878,11968.705298,nan,540.319018,540.862070,5.715088
23.556000,11969.238743,11969.246163,nan,540.324741,540.867747,5.698663
23.557000,11969.779614,11969.787033,nan,540.330471,540.873451,5.728241
23.558000,11970.320491,11970.327910,nan,540.336207,540.879166,5.739358
23.559000,11970.861373,11970.868792,nan,540.341948,540.884870,5.729737
23.560000,11971.402261,11971.409679,nan,540.347693,540.890578,5.734205
23.561000,11971.943155,11971.950573,nan,540.353441,540.896301,5.750089
23.562000,11972.484054,11972.491472,nan,540.359192,540.902019,5.746100
23.563000,11973.024960,11973.032377,nan,540.364945,540.907757,5.765172
23.564000,11973.565871,11973.573287,nan,540.370701,540.913489,5.760353
23.565000,11974.106788,11974.114204,nan,540.376458,540.919208,5.748015
23.566000,11974.647710,11974.655126,nan,540.382217,540.924936,5.757748
23.567000,11975.188639,11975.196054,nan,540.387977,540.930657,5.749752
23.568000,11975.729573,11975.736987,nan,540.393738,540.936387,5.759750
23.569000,11976.270513,11976.277926,nan,540.399500,540.942127,5.769908
23.570000,11976.811458,11976.818871,nan,540.405262,540.947858,5.760802
23.571000,11977.352410,11977.359822,nan,540.411026,540.953558,5.729357
23.572000,11977.893367,11977.900779,nan,540.416789,540.959277,5.749044
23.573000,11978.434330,11978.441741,nan,540.422553,540.965014,5.767875
23.574000,11978.975299,11978.982709,nan,540.428318,540.970779,5.794801
23.575000,11979.516273,11979.523682,nan,540.434082,540.976503,5.754439
23.576000,11980.057253,11980.064662,nan,540.439847,540.982247,5.774635
23.577000,11980.598240,11980.605647,nan,540.445612,540.987976,5.759872
23.578000,11981.139231,11981.146638,nan,540.451377,540.993741,5.794594
23.579000,11981.680229,11981.687634,nan,540.457143,540.999485,5.774529
23.580000,11982.221232,11982.228636,nan,540.462908,541.005191,5.736818
